track_id,forecast_time,lead_time,members,center_lat,center_lon,cone_radius_km,radius_q_km,estimated_population_exposed,coastal_exposure_weighted_pop,inform_weighted_pop,risk_score,cells_in_cone
FUNG-WONG,2025-11-06 18:00:00+00:00,72,51,16.337254901960787,121.32352941176472,340.14152882285094,315.14152882285094,2070983.7113154489,1098464.7669645646,1035491.8556577244,71.20872727062458,54
FUNG-WONG,2025-11-06 18:00:00+00:00,96,51,17.76078431372549,118.43921568627451,431.67261412862433,406.67261412862433,4241592.645936274,2004712.4448742855,2120796.322968137,72.00470522502407,84
FUNG-WONG,2025-11-07 00:00:00+00:00,6,51,12.019607843137255,136.8392156862745,156.322581139847,131.322581139847,479795.8450902189,315517.2061899698,239897.92254510944,69.8186741231295,12
FUNG-WONG,2025-11-07 00:00:00+00:00,12,51,12.445098039215685,135.35490196078433,164.66537905503134,139.66537905503134,517469.4865666033,337020.49001159973,258734.74328330165,69.89685492548075,12
FUNG-WONG,2025-11-07 00:00:00+00:00,24,51,12.90980392156863,132.48627450980393,175.2721946184334,150.2721946184334,509592.5602753714,325890.22804400895,254796.2801376857,69.5545611741614,14
FUNG-WONG,2025-11-07 00:00:00+00:00,48,51,14.801960784313724,125.34313725490196,194.37068572403896,169.37068572403896,634012.1909795753,374616.7161074024,317006.09548978764,69.02112173567932,18
FUNG-WONG,2025-11-07 00:00:00+00:00,72,50,16.72,119.72800000000001,244.27107594666592,219.27107594666592,1881869.988170948,968070.5826985659,940934.994085474,70.50979029595558,29
FUNG-WONG,2025-11-07 00:00:00+00:00,96,51,18.686274509803923,118.29803921568627,301.3948571603885,276.3948571603885,3538468.6100462186,1636802.4982658902,1769234.3050231093,71.1868576096696,42
FUNG-WONG,2025-11-07 06:00:00+00:00,6,51,12.250980392156862,135.078431372549,148.33338605032156,123.33338605032156,468576.735850291,306673.1010283734,234288.3679251455,69.6665006279711,10
FUNG-WONG,2025-11-07 06:00:00+00:00,12,51,12.425490196078432,133.81176470588235,156.15962817371604,131.15962817371604,617026.8832962129,401598.67607063043,308513.44164810644,70.43611480865412,12
FUNG-WONG,2025-11-07 06:00:00+00:00,24,51,13.123529411764705,130.33921568627449,191.52410907311486,166.52410907311486,473071.92977766355,296997.2560855205,236535.96488883178,69.02953273756236,17
FUNG-WONG,2025-11-07 06:00:00+00:00,48,51,15.433333333333334,123.56274509803922,223.06912405302327,198.06912405302327,777113.8124125707,439952.17659673735,388556.90620628535,69.03885036274927,22
FUNG-WONG,2025-11-07 06:00:00+00:00,72,51,16.931372549019606,119.01960784313725,289.4296463275138,264.4296463275138,2385624.2282173317,1199288.526468089,1192812.1141086658,70.95840602775364,37
FUNG-WONG,2025-11-07 06:00:00+00:00,96,51,18.949019607843137,117.91960784313724,321.5411325220063,296.5411325220063,3751268.6743423566,1720368.3051552393,1875634.3371711783,71.27025856819354,50
FUNG-WONG,2025-11-07 12:00:00+00:00,6,51,12.247058823529413,133.7627450980392,123.2731625550865,98.2731625550865,417309.2586254459,273865.16472089704,208654.62931272294,69.34906117891884,7
FUNG-WONG,2025-11-07 12:00:00+00:00,12,50,12.633999999999999,132.196,123.39623078444419,98.39623078444419,310284.8180836237,198169.46041337115,155142.40904181186,67.98314194908846,7
FUNG-WONG,2025-11-07 12:00:00+00:00,24,50,13.424000000000001,128.516,149.57195680398638,124.5719568039864,371401.9694245182,230157.99658629365,185700.9847122591,68.07077233691791,10
FUNG-WONG,2025-11-07 12:00:00+00:00,48,50,15.894,121.88400000000001,209.51667953847158,184.51667953847158,710040.1836332864,388480.68502330995,355020.0918166432,68.28149276271017,20
FUNG-WONG,2025-11-07 12:00:00+00:00,72,50,17.567999999999998,118.30400000000002,237.88485008887483,212.88485008887483,2617956.35514637,1285803.905634341,1308978.177573185,70.95965175796329,28
FUNG-WONG,2025-11-07 12:00:00+00:00,96,50,19.855999999999998,117.374,353.22651383127226,328.22651383127226,4115610.0166762504,1795605.8257082752,2057805.0083381252,71.00196929262933,60
FUNG-WONG,2025-11-07 18:00:00+00:00,6,51,12.48627450980392,132.34901960784316,130.12775025937833,105.12775025937833,369145.68727014825,235588.15582480462,184572.84363507412,68.51417467269934,8
FUNG-WONG,2025-11-07 18:00:00+00:00,12,51,12.954901960784317,130.26470588235293,149.0595468622667,124.05954686226669,301154.1155303747,189710.6449775035,150577.05776518735,67.67169943026583,10
FUNG-WONG,2025-11-07 18:00:00+00:00,24,51,13.798039215686275,126.54901960784314,168.39772593736348,143.39772593736348,532287.0239653507,324185.81071700325,266143.51198267535,68.92901842384977,14
FUNG-WONG,2025-11-07 18:00:00+00:00,48,51,16.164705882352937,120.06078431372549,223.74998925944215,198.74998925944215,1461634.4951114738,761728.5817941718,730817.2475557369,69.88829479422951,24
FUNG-WONG,2025-11-07 18:00:00+00:00,72,50,17.772000000000002,117.542,267.57407820076867,242.57407820076864,2492937.699995372,1210598.4978434579,1246468.849997686,70.66832021580687,35
FUNG-WONG,2025-11-07 18:00:00+00:00,96,51,20.005882352941175,116.8921568627451,322.5754471314998,297.5754471314998,3277254.8904634817,1414673.9874924002,1638627.4452317408,70.17447353666103,50
FUNG-WONG,2025-11-08 00:00:00+00:00,6,51,12.915686274509804,130.3941176470588,118.74326591432855,93.74326591432855,248619.824031288,156448.41813681414,124309.912015644,67.0557050124545,7
FUNG-WONG,2025-11-08 00:00:00+00:00,12,51,13.16470588235294,128.41372549019607,136.3124140830135,111.31241408301348,306916.0806336983,191331.84905156973,153458.04031684916,67.5673199762177,9
FUNG-WONG,2025-11-08 00:00:00+00:00,24,51,14.054901960784314,124.84117647058822,184.9754383483561,159.9754383483561,573377.6768417117,342279.1417145486,286688.8384208559,68.85912595684238,14
FUNG-WONG,2025-11-08 00:00:00+00:00,48,50,16.52,119.15800000000002,196.01197162090924,171.01197162090924,1673183.792999791,860241.1586937323,836591.8964998955,70.13535542731529,21
FUNG-WONG,2025-11-08 00:00:00+00:00,72,50,18.61,117.26799999999999,241.76930627618725,216.76930627618725,2291126.492863192,1064226.2226129803,1145563.246431596,69.87671096721846,29
FUNG-WONG,2025-11-08 00:00:00+00:00,96,50,21.247999999999998,117.18199999999999,341.62936086034176,316.62936086034176,3102304.0739232493,1273235.0875406403,1551152.0369616246,69.47182375343064,54
FUNG-WONG,2025-11-08 06:00:00+00:00,6,51,12.892156862745098,128.1705882352941,149.5312071618065,124.53120716180648,284994.922094514,179066.80764138396,142497.461047257,67.45861379723881,9
FUNG-WONG,2025-11-08 06:00:00+00:00,12,50,13.203999999999999,126.432,141.839966892878,116.839966892878,416097.52961944597,256680.5997752846,208048.76480972298,68.35526796116712,11
FUNG-WONG,2025-11-08 06:00:00+00:00,24,51,14.590196078431372,123.44117647058823,161.8470575575299,136.8470575575299,486107.0181692693,281624.45492416475,243053.50908463466,67.90299702578079,12
FUNG-WONG,2025-11-08 06:00:00+00:00,48,51,16.941176470588232,118.54705882352938,179.05805111533456,154.05805111533456,1653604.9562106854,843460.1844666182,826802.4781053427,69.99705454545708,16
FUNG-WONG,2025-11-08 06:00:00+00:00,72,51,19.007843137254905,117.2294117647059,239.73486823571162,214.73486823571162,2265633.2958050277,1040492.1988062691,1132816.6479025139,69.71051781347303,28
FUNG-WONG,2025-11-08 06:00:00+00:00,96,51,21.823529411764707,117.14705882352943,323.7347833017845,298.7347833017845,2567003.352277736,1026071.7416934167,1283501.676138868,68.61242618158153,44
FUNG-WONG,2025-11-08 12:00:00+00:00,6,51,13.354901960784312,126.5137254901961,117.11436152440547,92.11436152440547,316089.528586147,194017.69733845833,158044.7642930735,67.41947860368633,7
FUNG-WONG,2025-11-08 12:00:00+00:00,12,51,13.933333333333332,125.02549019607842,103.39050653369726,78.39050653369726,253281.83458908947,151813.73524616618,126640.91729454474,66.36673371820281,4
FUNG-WONG,2025-11-08 12:00:00+00:00,24,51,15.607843137254902,122.07647058823528,145.9513774276566,120.9513774276566,552467.3151044764,304766.1722003759,276233.6575522382,67.61036340056616,10
FUNG-WONG,2025-11-08 12:00:00+00:00,48,50,17.563999999999997,118.166,179.82465714293713,154.82465714293713,1742633.335708306,863394.2565005122,871316.667854153,69.79543335951675,15
FUNG-WONG,2025-11-08 12:00:00+00:00,72,50,19.91,117.39599999999999,218.21081537581986,193.21081537581986,2042722.2017091142,888967.3307530105,1021361.1008545571,68.78529692254017,24
FUNG-WONG,2025-11-08 12:00:00+00:00,96,50,22.932,118.05799999999999,401.5695369248855,376.5695369248855,2980228.1972373878,1167466.9025796237,1490114.0986186939,68.87940662768587,61
FUNG-WONG,2025-11-08 18:00:00+00:00,6,51,14.009803921568626,124.83725490196078,110.78973785019467,85.78973785019467,253281.83458908947,151813.73524616618,126640.91729454474,66.36673371820281,4
FUNG-WONG,2025-11-08 18:00:00+00:00,12,51,14.709803921568627,123.34313725490198,109.7153589912523,84.7153589912523,250359.37842864174,145447.46795698692,125179.68921432087,65.86967063728864,4
FUNG-WONG,2025-11-08 18:00:00+00:00,24,51,16.278431372549022,120.21764705882352,183.7493215240185,158.7493215240185,1059342.5254668817,557077.753112631,529671.2627334408,69.00040553233444,15
FUNG-WONG,2025-11-08 18:00:00+00:00,48,51,18.198039215686276,117.40196078431373,186.80704842907946,161.80704842907946,1594881.8735131144,755578.5539304254,797440.9367565572,68.9760226317148,15
FUNG-WONG,2025-11-08 18:00:00+00:00,72,51,20.572549019607848,116.90588235294119,252.4986904707173,227.4986904707173,2075508.7458415586,870815.7576806125,1037754.3729207793,68.44455108598018,31
FUNG-WONG,2025-11-08 18:00:00+00:00,96,50,23.206,117.81,391.13213540624133,366.13213540624133,2513376.7653622353,964743.636665097,1256688.3826811176,68.14964716148071,53
FUNG-WONG,2025-11-09 00:00:00+00:00,6,51,14.75686274509804,123.38039215686274,83.27682491143499,58.276824911434986,250359.37842864174,145447.46795698692,125179.68921432087,65.86967063728864,4
FUNG-WONG,2025-11-09 00:00:00+00:00,12,51,15.668627450980393,122.01372549019605,100.01363526452757,75.01363526452757,306176.433849378,168930.79524797053,153088.216924689,65.76833263302375,5
FUNG-WONG,2025-11-09 00:00:00+00:00,24,51,16.849019607843132,119.1529411764706,113.53519275714557,88.53519275714557,995626.4498043491,515527.71405944997,497813.22490217455,68.60458393053877,6
FUNG-WONG,2025-11-09 00:00:00+00:00,48,51,19.007843137254902,117.7392156862745,172.2277546991178,147.2277546991178,1696444.2271963921,769006.8086568345,848222.1135981961,68.65776975991764,16
FUNG-WONG,2025-11-09 00:00:00+00:00,72,51,21.85098039215686,118.19411764705882,257.27699087534154,232.27699087534157,2076472.1930210348,809787.2166942117,1038236.0965105174,67.7063722482117,30
FUNG-WONG,2025-11-09 00:00:00+00:00,96,47,25.038297872340426,120.98510638297874,449.06207101509756,424.06207101509756,1951995.185171875,653287.0717483119,975997.5925859375,66.13054914853484,67
FUNG-WONG,2025-11-09 06:00:00+00:00,6,51,15.801960784313723,122.0901960784314,91.13341688614061,66.13341688614061,296165.63182310347,163210.33694724223,148082.81591155173,65.64781496268732,4
FUNG-WONG,2025-11-09 06:00:00+00:00,12,51,16.545098039215684,120.1686274509804,125.30071751489747,100.30071751489747,882163.9589167163,460787.2037629565,441081.97945835814,68.34010412450206,8
FUNG-WONG,2025-11-09 06:00:00+00:00,24,51,17.205882352941178,118.66862745098038,123.49859189306609,98.49859189306609,1109963.9227962906,562505.3420114445,554981.9613981453,68.6689478033804,7
FUNG-WONG,2025-11-09 06:00:00+00:00,48,51,19.774509803921568,117.7843137254902,170.12181123889528,145.12181123889528,1753539.8352690977,759437.5832865164,876769.9176345489,68.25579382089147,16
FUNG-WONG,2025-11-09 06:00:00+00:00,72,51,22.694117647058825,118.46862745098038,232.95472871555395,207.95472871555395,1543600.7021920225,583829.7392025833,771800.3510960112,66.48573774556944,25
FUNG-WONG,2025-11-09 06:00:00+00:00,96,39,25.012820512820515,121.74358974358972,426.8850840070281,401.8850840070281,1428802.984481906,456273.66739654855,714401.492240953,64.77208350969802,65
FUNG-WONG,2025-11-09 12:00:00+00:00,6,51,16.55882352941176,120.03725490196078,78.72565819575182,53.72565819575182,327876.4265393497,171258.77020651268,163938.21326967486,65.24691431554591,3
FUNG-WONG,2025-11-09 12:00:00+00:00,12,51,16.625490196078434,119.15882352941178,75.83371004124146,50.83371004124146,506256.48379330063,262844.69227740157,253128.24189665032,66.5260706901852,3
FUNG-WONG,2025-11-09 12:00:00+00:00,24,51,17.754901960784313,118.17254901960783,108.63991799486935,83.63991799486935,617596.5399626323,306406.7844858692,308798.2699813162,66.57066977975356,4
FUNG-WONG,2025-11-09 12:00:00+00:00,48,51,20.32352941176471,117.83921568627451,174.42150201248919,149.42150201248919,1624000.0447648081,675463.5732716902,812000.0223824041,67.58690661311995,15
FUNG-WONG,2025-11-09 12:00:00+00:00,72,50,23.555999999999997,119.028,320.7952470297963,295.7952470297963,1932194.0141309772,718123.7894262566,966097.0070654886,67.0233316143136,41
FUNG-WONG,2025-11-09 12:00:00+00:00,96,32,24.965625000000003,123.21875,456.5813707793391,431.5813707793391,1269212.3624350622,387465.2184186886,634606.1812175311,64.05046343154727,79
FUNG-WONG,2025-11-09 18:00:00+00:00,6,51,16.901960784313722,119.33725490196078,87.01788856881427,62.01788856881427,731656.0851874172,379937.14062143385,365828.0425937086,67.67917966756076,4
FUNG-WONG,2025-11-09 18:00:00+00:00,12,51,17.482352941176472,118.82549019607843,82.62299746275033,57.62299746275034,708862.262881669,352989.1675582302,354431.1314408345,67.0473261559868,4
FUNG-WONG,2025-11-09 18:00:00+00:00,24,51,18.72941176470588,118.20000000000002,104.26029482791637,79.26029482791637,1029238.4953480262,477293.63988383557,514619.2476740131,67.35690189256522,6
FUNG-WONG,2025-11-09 18:00:00+00:00,48,51,21.44117647058824,118.7156862745098,196.48054261992252,171.48054261992252,1885087.2255882663,740954.926144752,942543.6127941331,67.48117489519613,18
FUNG-WONG,2025-11-09 18:00:00+00:00,72,44,25.331818181818186,121.35681818181818,281.5643755983982,256.5643755983982,637344.0640374479,184474.9686101485,318672.03201872396,61.50191525981909,30
FUNG-WONG,2025-11-09 18:00:00+00:00,96,30,25.43666666666667,126.83,338.280040962054,313.280040962054,532021.876474477,148321.5560049405,266010.9382372385,60.671091855630685,55
FUNG-WONG,2025-11-10 00:00:00+00:00,6,51,17.40196078431373,119.05490196078432,83.87887399932191,58.878873999321904,502544.55611358956,252777.70998516306,251272.27805679478,66.09814538834291,3
FUNG-WONG,2025-11-10 00:00:00+00:00,12,51,18.129411764705882,118.54705882352943,95.927798369174,70.927798369174,622946.4977945565,298112.2210865243,311473.2488972783,66.15822689072614,4
FUNG-WONG,2025-11-10 00:00:00+00:00,24,51,19.39607843137255,118.14705882352943,98.01713405531432,73.01713405531432,711770.3255729608,323094.81456451816,355885.1627864804,65.95925688277798,4
FUNG-WONG,2025-11-10 00:00:00+00:00,48,51,21.82941176470588,118.73529411764706,211.07110708376658,186.07110708376658,2105919.690441352,820747.2896848447,1052959.845220676,67.74415842730603,23
FUNG-WONG,2025-11-10 00:00:00+00:00,72,43,25.469767441860466,121.92325581395349,444.9293105621359,419.9293105621359,1271814.6186582954,393418.3230834344,635907.3093291477,64.15826811215376,68
FUNG-WONG,2025-11-10 00:00:00+00:00,96,25,24.108,124.916,638.261518629452,613.261518629452,2030287.122451392,663195.8024062366,1015143.561225696,66.05280680817229,131
FUNG-WONG,2025-11-10 06:00:00+00:00,6,51,18.1156862745098,118.72941176470587,102.1096020079622,77.1096020079622,740109.675476172,358000.8536647062,370054.837738086,66.82581557815396,5
FUNG-WONG,2025-11-10 06:00:00+00:00,12,51,18.672549019607846,118.50196078431374,100.80175781643031,75.80175781643031,821286.435780421,381392.8095302761,410643.2178902105,66.66782996193027,5
FUNG-WONG,2025-11-10 06:00:00+00:00,24,51,20.10196078431372,118.7686274509804,155.10326417380702,130.10326417380702,1546836.568329708,658067.5935752024,773418.284164854,67.67233486606987,12
FUNG-WONG,2025-11-10 06:00:00+00:00,48,49,23.12448979591837,120.10408163265305,279.9196616347406,254.9196616347406,1587719.4562898602,577528.8110677835,793859.7281449301,66.21184063834318,37
FUNG-WONG,2025-11-10 06:00:00+00:00,72,41,25.609756097560975,123.93170731707319,390.3591571316264,365.3591571316264,892246.1952575786,252808.53134031623,446123.0976287893,62.40066863876743,60
FUNG-WONG,2025-11-10 06:00:00+00:00,96,23,23.891304347826086,126.13478260869567,327.48019872789916,302.48019872789916,472742.5945877026,136368.6072925418,236371.2972938513,60.5437814747116,45
FUNG-WONG,2025-11-10 12:00:00+00:00,6,51,18.452941176470592,118.6254901960784,80.71194761584434,55.711947615844345,459139.4133185915,217592.96418580489,229569.70665929574,65.08884303186747,3
FUNG-WONG,2025-11-10 12:00:00+00:00,12,51,19.229411764705883,118.39999999999999,84.79977695051292,59.79977695051293,552149.3403754506,248985.07143710268,276074.6701877253,65.09087172241684,3
FUNG-WONG,2025-11-10 12:00:00+00:00,24,51,20.370588235294115,118.67843137254903,122.0968566751301,97.0968566751301,1185775.4771150255,493867.9923231724,592887.7385575128,66.61830566969778,8
FUNG-WONG,2025-11-10 12:00:00+00:00,48,47,23.102127659574467,120.07021276595745,299.6198115605811,274.6198115605811,1914810.4536853659,704957.0068121023,957405.2268426829,66.90753546348117,41
FUNG-WONG,2025-11-10 12:00:00+00:00,72,29,25.382758620689653,125.37931034482757,457.8001932593636,432.8001932593636,904669.5612137218,255713.43085845705,452334.7806068609,62.42688125996519,84
FUNG-WONG,2025-11-10 12:00:00+00:00,96,9,23.277777777777782,125.32222222222224,649.9500747831005,624.9500747831005,2068729.3177038352,680507.4367217903,1034364.6588519176,66.16887955349586,145
FUNG-WONG,2025-11-10 18:00:00+00:00,6,51,19.256862745098044,118.32745098039217,93.16813284977785,68.16813284977785,711770.3255729608,323094.81456451816,355885.1627864804,65.95925688277798,4
FUNG-WONG,2025-11-10 18:00:00+00:00,12,51,19.788235294117644,118.42941176470589,104.17905015789178,79.17905015789178,820651.0496112003,353878.4929133131,410325.5248056002,65.83621445698198,6
FUNG-WONG,2025-11-10 18:00:00+00:00,24,51,20.84901960784314,118.7843137254902,121.34050240517736,96.34050240517736,1291445.2892355244,514621.71470006637,645722.6446177622,66.43485675453334,7
FUNG-WONG,2025-11-10 18:00:00+00:00,48,41,24.129268292682926,121.15609756097562,285.3263217582071,260.3263217582071,902418.5470236442,292682.8891301935,451209.2735118221,63.46089986458717,39
FUNG-WONG,2025-11-10 18:00:00+00:00,72,21,25.285714285714285,126.31428571428573,265.9292983271883,240.9292983271883,438369.9770589564,122231.5068345749,219184.9885294782,60.067111005911734,34
FUNG-WONG,2025-11-10 18:00:00+00:00,96,12,23.541666666666668,126.55,343.7547087588117,318.7547087588117,398149.8803514231,117511.17555738523,199074.94017571156,60.1741588111471,47
FUNG-WONG,2025-11-11 00:00:00+00:00,6,51,20.037254901960786,118.4627450980392,67.80249138246151,42.80249138246152,458923.35430271516,197743.25725466537,229461.67715135758,64.01163078375022,2
FUNG-WONG,2025-11-11 00:00:00+00:00,12,51,20.594117647058827,118.76666666666668,97.71425750770199,72.71425750770199,781409.4270333308,319995.3687940397,390704.7135166654,65.14043700833174,4
FUNG-WONG,2025-11-11 00:00:00+00:00,24,51,21.45098039215686,118.97450980392156,114.94432255549216,89.94432255549216,1060161.1867657534,410659.6247313277,530080.5933828767,65.5399348855714,5
FUNG-WONG,2025-11-11 00:00:00+00:00,48,38,24.860526315789475,122.89210526315792,306.4344048664982,281.4344048664982,834678.102967143,242202.76009178406,417339.0514835715,62.363134439090004,43
FUNG-WONG,2025-11-11 00:00:00+00:00,72,22,24.963636363636365,128.0409090909091,483.34454928593243,458.34454928593243,612933.6933948159,172875.28196785305,306466.84669740795,61.19493397899704,86
FUNG-WONG,2025-11-11 00:00:00+00:00,96,1,23.7,129.0,25.0,0.0,0.0,0.0,0.0,0.0,0
FUNG-WONG,2025-11-11 06:00:00+00:00,6,51,20.760784313725495,118.7549019607843,88.17447649467614,63.17447649467614,781409.4270333308,319995.3687940397,390704.7135166654,65.14043700833174,4
FUNG-WONG,2025-11-11 06:00:00+00:00,12,51,21.011764705882353,118.70196078431373,110.79527151216855,85.79527151216855,1291445.2892355244,514621.71470006637,645722.6446177622,66.43485675453334,7
FUNG-WONG,2025-11-11 06:00:00+00:00,24,50,22.024,119.514,179.56871527531524,154.56871527531524,1444340.2330303993,550319.7592731523,722170.1165151997,66.34783942071452,15
FUNG-WONG,2025-11-11 06:00:00+00:00,48,42,25.44047619047619,124.4,344.9093953090044,319.9093953090044,783553.2923591718,219940.0999079322,391776.6461795859,61.9286307682682,51
FUNG-WONG,2025-11-11 06:00:00+00:00,72,21,23.985714285714288,128.80952380952382,536.7849777571187,511.7849777571187,530995.9430209334,151745.16414379686,265497.9715104667,60.83971408683334,87
FUNG-WONG,2025-11-11 06:00:00+00:00,96,2,23.15,127.95,235.3489879302489,210.3489879302489,124697.70789987803,39838.984564449915,62348.85394993902,57.15478672191877,22
FUNG-WONG,2025-11-11 12:00:00+00:00,6,51,21.141176470588235,118.87647058823529,71.66514736756466,46.66514736756466,434601.5212669822,173840.6085067929,217300.7606334911,63.069334837932075,2
FUNG-WONG,2025-11-11 12:00:00+00:00,12,51,21.478431372549018,119.11176470588236,79.44562170840823,54.44562170840823,614357.1601891071,236354.86510079209,307178.58009455353,63.76901645612335,3
FUNG-WONG,2025-11-11 12:00:00+00:00,24,49,22.216326530612243,120.17755102040816,131.3037362861804,106.3037362861804,808145.7231325353,302388.49110372877,404072.8615662677,64.36220157373461,8
FUNG-WONG,2025-11-11 12:00:00+00:00,48,33,25.490909090909092,126.25151515151515,391.9008707773779,366.9008707773779,666731.8143708385,186760.90726270562,333365.90718541923,61.409551775763205,67
FUNG-WONG,2025-11-11 12:00:00+00:00,72,14,23.45714285714286,129.17142857142855,492.06889428807534,467.06889428807534,371986.319365805,109219.43273161112,185993.1596829025,59.923457601624364,76
FUNG-WONG,2025-11-11 18:00:00+00:00,6,51,21.50588235294117,119.18235294117649,87.52144843942858,62.52144843942859,614357.1601891071,236354.86510079209,307178.58009455353,63.76901645612335,3
FUNG-WONG,2025-11-11 18:00:00+00:00,12,49,21.997959183673473,119.6795918367347,101.66524930049528,76.66524930049528,623298.7277893018,233779.20197064607,311649.3638946509,63.572887973510795,4
FUNG-WONG,2025-11-11 18:00:00+00:00,24,42,22.997619047619043,121.33095238095237,230.07040444429398,205.07040444429398,794904.6784355823,280758.67949931545,397452.33921779116,63.786131587272266,24
FUNG-WONG,2025-11-11 18:00:00+00:00,48,16,25.54375,127.5875,327.61570928897663,302.61570928897663,414725.6373610662,115864.5498418014,207362.8186805331,59.90745614636451,50
FUNG-WONG,2025-11-11 18:00:00+00:00,72,12,23.95,129.50833333333335,380.09205744577713,355.09205744577713,257893.9572964958,76545.71433324994,128946.9786482479,58.85873161853057,54
FUNG-WONG,2025-11-11 18:00:00+00:00,96,1,23.9,129.7,25.0,0.0,7498.125980847378,2356.55387969489,3749.062990423689,48.24008584728833,1
FUNG-WONG,2025-11-12 00:00:00+00:00,6,51,21.658823529411762,119.73725490196077,65.42411957553054,40.42411957553055,521383.96214178705,197381.07138224796,260691.98107089353,63.10254802290195,2
FUNG-WONG,2025-11-12 00:00:00+00:00,12,49,21.989795918367346,120.85918367346939,92.27561112125217,67.27561112125217,231833.92120050633,86054.05802591282,115916.96060025317,60.38527470051529,4
FUNG-WONG,2025-11-12 00:00:00+00:00,24,39,24.820512820512825,123.27948717948718,146.61212746432233,121.61212746432233,308069.74296855263,88852.6145468539,154034.87148427631,59.20444490387191,11
FUNG-WONG,2025-11-12 00:00:00+00:00,48,26,25.71923076923077,130.2653846153846,408.81500543391513,383.81500543391513,243668.8206642678,69585.33128239104,121834.4103321339,58.400489119015205,58
FUNG-WONG,2025-11-12 00:00:00+00:00,72,5,23.3,130.95999999999998,336.4854138532133,311.4854138532133,127672.16045414354,39408.88192585186,63836.08022707177,56.958152043817336,31
FUNG-WONG,2025-11-12 06:00:00+00:00,6,51,21.988235294117647,120.77843137254902,85.89813990053463,60.89813990053463,358811.5732578974,135420.070475104,179405.7866289487,61.9058050836532,4
FUNG-WONG,2025-11-12 06:00:00+00:00,12,31,23.25161290322581,121.85483870967742,110.06764726455114,85.06764726455114,189253.54799309841,63698.73032266195,94626.77399654921,58.885870401327644,6
FUNG-WONG,2025-11-12 06:00:00+00:00,24,44,25.64090909090909,124.40909090909093,163.698961729489,138.698961729489,328324.37097739015,88321.6661931521,164162.18548869508,58.918184726653244,13
FUNG-WONG,2025-11-12 06:00:00+00:00,48,22,24.209090909090914,129.77272727272728,268.5771222513955,243.57712225139554,148703.9697738364,45608.58989352767,74351.9848869182,57.38555557048217,31
FUNG-WONG,2025-11-12 06:00:00+00:00,72,6,22.75,128.8166666666667,252.8575627345864,227.8575627345864,114118.3449058289,36744.59640458985,57059.17245291445,56.94029426239767,21
FUNG-WONG,2025-11-12 12:00:00+00:00,6,20,23.714999999999996,121.875,137.83994901816158,112.83994901816158,178846.8472379255,57079.13276716428,89423.42361896276,58.27343103341632,9
FUNG-WONG,2025-11-12 12:00:00+00:00,12,26,24.68076923076923,122.95000000000002,106.03058857426984,81.03058857426984,181416.95401894447,53826.65102528536,90708.47700947223,57.75677938664756,6
FUNG-WONG,2025-11-12 12:00:00+00:00,24,13,24.807692307692307,125.42307692307692,112.37470633559924,87.37470633559924,109326.24040623692,31613.88971126026,54663.12020311846,55.98581996633429,7
FUNG-WONG,2025-11-12 12:00:00+00:00,48,10,23.44,130.29,237.8010019951472,212.8010019951472,96026.94026312468,30476.92229374023,48013.47013156234,56.285704607676756,20
FUNG-WONG,2025-11-12 12:00:00+00:00,72,1,21.5,124.9,25.0,0.0,0.0,0.0,0.0,0.0,0
FUNG-WONG,2025-11-12 18:00:00+00:00,6,8,24.924999999999997,122.9375,108.87130297234235,83.87130297234235,203761.72041203434,57980.02730719415,101880.86020601717,57.81592788932821,7
FUNG-WONG,2025-11-12 18:00:00+00:00,12,8,25.4375,124.4625,88.48368350442618,63.48368350442619,131494.86099998732,36018.891964635135,65747.43049999366,56.181499005905444,4
FUNG-WONG,2025-11-12 18:00:00+00:00,24,2,25.45,127.65,181.76049826439484,156.76049826439484,118935.731766574,32899.98961341542,59467.865883287,55.935331636136375,16
FUNG-WONG,2025-11-12 18:00:00+00:00,48,3,23.433333333333334,130.70000000000002,283.85835445403876,258.85835445403876,102541.91354113695,32262.415040629283,51270.956770568475,56.422029905828175,23
FUNGWONG,2025-11-13 00:00:00+00:00,6,6,25.066666666666663,124.53333333333335,118.01474132360823,93.01474132360823,188984.92953645182,52855.26917888545,94492.46476822591,57.4589572627762,6
FUNGWONG,2025-11-13 00:00:00+00:00,12,4,25.375000000000004,126.42500000000001,198.8810112216649,173.8810112216649,247870.8705620842,69094.03190671469,123935.4352810421,58.28333782383781,20
FUNGWONG,2025-11-13 00:00:00+00:00,24,3,24.03333333333333,128.4,173.62601029277755,148.62601029277755,109750.98629201991,34495.576471097105,54875.493146009954,56.62637427021791,15
GEZANI,2026-02-10 00:00:00+00:00,6,51,-18.258823529411764,51.0,80.22784983402659,55.22784983402658,57549.05762608249,27445.817310064172,28774.528813041245,58.67407435511883,2
GEZANI,2026-02-10 00:00:00+00:00,12,51,-18.335294117647056,50.13921568627452,79.88367772020109,54.8836777202011,206710.00724985363,99707.43640848916,103355.00362492682,62.80597015820237,3
GEZANI,2026-02-10 00:00:00+00:00,24,51,-18.2235294117647,48.01372549019607,135.6235747480673,110.62357474806733,264001.086235914,127912.83922720545,132000.543117957,63.624509310308454,9
GEZANI,2026-02-10 00:00:00+00:00,48,46,-19.59565217391304,42.24347826086957,190.99067686325571,165.99067686325571,776508.8235052119,343171.5489220295,388254.4117526059,65.93155419400868,17
